Protocolo_Entrega,Ticker,Empresa,Categoria,Assunto,Entrega,Pregao_reacao,Parkinson_d1,Volume_d1,Gap_d1,Intradia_d1,Retorno_d1,razaoVol_1 semana (-6 a -2),razaoVolume_1 semana (-6 a -2),razaoVol_2 semanas (-11 a -2),razaoVolume_2 semanas (-11 a -2),razaoVol_1 mês (-23 a -2),razaoVolume_1 mês (-23 a -2),razaoVol_distante (-120 a -21),razaoVolume_distante (-120 a -21),Rotulo,Indice,Confianca,Generico,Atribuivel
019348IPE110320190104353510-74,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Convite Ciclo APIMEC 2019 - ITAÚ UNIBANCO HOLDING S.A. - Florianópolis/SC - 03.04.2019,2019-03-11 17:54:34,2019-03-12,0.0066919893201863,14852836.0,-5.133093423245654e-07,0.0021644180897486,0.0021639047804061,0.4840171042074889,0.8586982421045171,0.5895158705166816,0.8754637708986276,0.4750099268800647,0.5521373598471686,0.4409174317495543,0.5966632165322189,Neutral,-0.05115965,0.7129269,False,False
019348IPE110320190104353510-54,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Convite Ciclo APIMEC 2019 - ITAÚ UNIBANCO HOLDING S.A. - Salvador/BA - 13.03.2019,2019-03-11 17:34:13,2019-03-12,0.0066919893201863,14852836.0,-5.133093423245654e-07,0.0021644180897486,0.0021639047804061,0.4840171042074889,0.8586982421045171,0.5895158705166816,0.8754637708986276,0.4750099268800647,0.5521373598471686,0.4409174317495543,0.5966632165322189,Neutral,-0.049862795,0.7203583,False,False
019348IPE110320190104353510-72,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Convite Ciclo APIMEC 2019 - ITAÚ UNIBANCO HOLDING S.A. - Curitiba/PR - 27.03.2019,2019-03-11 17:52:11,2019-03-12,0.0066919893201863,14852836.0,-5.133093423245654e-07,0.0021644180897486,0.0021639047804061,0.4840171042074889,0.8586982421045171,0.5895158705166816,0.8754637708986276,0.4750099268800647,0.5521373598471686,0.4409174317495543,0.5966632165322189,Neutral,-0.06639269,0.7030017,False,False
019348IPE110320190104353510-70,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Convite Ciclo APIMEC 2019 - ITAÚ UNIBANCO HOLDING S.A. - Londrina/PR - 26.03.2019,2019-03-11 17:50:37,2019-03-12,0.0066919893201863,14852836.0,-5.133093423245654e-07,0.0021644180897486,0.0021639047804061,0.4840171042074889,0.8586982421045171,0.5895158705166816,0.8754637708986276,0.4750099268800647,0.5521373598471686,0.4409174317495543,0.5966632165322189,Neutral,-0.06824329,0.69862384,False,False
019348IPE120320190104353610-87,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Telas Ciclo APIMEC 2019 - ITAÚ UNIBANCO HOLDING S.A. - RECIFE/PE,2019-03-12 18:07:14,2019-03-13,0.01566697044084,25155772.0,-0.0048766170965546,0.0156295855495811,0.0107529684530264,1.0527492804984828,1.4175245352414694,1.2829268916312544,1.5373121776743204,1.1082303886178957,1.0367496745136604,1.0252365356311322,1.0029639755905078,Neutral,-0.018785864,0.6653491,False,True
019348IPE130320190104353710-82,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Telas Ciclo APIMEC 2019 - ITAÚ UNIBANCO HOLDING S.A. - Salvador/BA,2019-03-13 18:02:03,2019-03-14,0.0156167929105961,20177710.0,7.308362914241166e-08,-0.0159011299361656,-0.0159010568525365,1.1430712100482068,1.1829767746627382,1.28295574003948,1.2713856865911863,1.170152848173392,0.8802932223915836,1.0220162466223672,0.8056270844567859,Neutral,-0.0014112592,0.68447655,False,True
019348IPE150320190104353906-71,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Negociação das Próprias Ações para Tesouraria Fevereiro/2019,2019-03-15 18:16:32,2019-03-18,0.0052081580055255,12806412.0,0.0016294510553912,0.0,0.0016294510553912,0.3460219495106308,0.6519888267596686,0.3875935476135744,0.7082950568474777,0.3969673921267901,0.5871774925108997,0.3392362725878385,0.5075504800696023,Neutral,0.006584324,0.8251378,False,True
019348IPE190320190104354310-05,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Telas Ciclo APIMEC 2019 - ITAÚ UNIBANCO HOLDING S.A. - SANTOS/SP,2019-03-19 18:01:09,2019-03-20,0.0173258746341885,29664772.0,0.0016650495550557,-0.0244222332331501,-0.0227571836780944,1.5913666887097178,1.5672456632106304,1.3446871661233246,1.61774456436648,1.3629998279427202,1.393373094130037,1.1289613507484595,1.162350450054112,Neutral,-0.018350273,0.6774637,False,True
019348IPE210320190104354509-49,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Telas Ciclo APIMEC 2019 - ITAÚ UNIBANCO HOLDING S.A. - CAMPINAS/SP,2019-03-21 18:19:38,2019-03-22,0.0135282982027119,34705489.0,-0.0151563739566366,-0.0147931323844268,-0.0299495063410634,1.0270695363572826,1.3996636918287015,0.9636643632010288,1.5528443125239646,1.0947836160399609,1.642724353050666,0.8854932930065333,1.3600564825281802,Neutral,-0.026178718,0.6718611,False,True
019348IPE260320190104355010-02,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Telas Ciclo APIMEC 2019 - ITAÚ UNIBANCO HOLDING S.A. - LONDRINA/PR,2019-03-26 18:01:42,2019-03-27,0.0153697213593317,32088032.0,-0.015434960925351,-0.0190251076275972,-0.0344600685529482,0.9088315617187762,0.9881428153922196,1.1057776619292454,1.2485363719355949,1.1669506264776417,1.4649273061448342,1.0140740953711784,1.2451069751421917,Neutral,-0.012765661,0.67107415,False,True
019348IPE270320190104355110-45,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Telas Ciclo APIMEC 2019 - ITAÚ UNIBANCO HOLDING S.A. - Curitiba/PR,2019-03-27 18:02:59,2019-03-28,0.0303079241817765,35287058.0,0.0030439787135513,0.0358247396165561,0.0388687183301076,1.9196781657732336,1.2522677286725583,2.1173632082507488,1.3553096988379054,2.356337435953072,1.660474747060964,2.004301447982918,1.374110729962818,Neutral,-0.0066976696,0.678307,False,True
019348IPE030420190104355809-80,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Telas Ciclo APIMEC 2019 - ITAÚ UNIBANCO HOLDING S.A. - Florianópolis/SC,2019-04-03 18:02:26,2019-04-04,0.0149835834783789,20454728.0,0.0110428381989011,0.0038512470380445,0.0148940852369457,0.8828676182489602,0.8005732673966865,0.914762124893707,0.7614089283272317,1.019161848039554,0.8787348558673093,1.0019507838388306,0.8095363858068991,Neutral,0.0014513284,0.68678665,False,True
019348IPE090420190104356410-83,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Negociação das Próprias Ações para Tesouraria Março/2019,2019-04-09 18:03:17,2019-04-10,0.011087591672798,29815914.0,0.007294793345835,-0.0090525173887113,-0.0017577240428763,0.7734943417192388,1.6600452295704526,0.7237041448726441,1.37254707715174,0.7403333274882018,1.2805028795468474,0.7560728997441021,1.2383150485104986,Neutral,0.007260248,0.8268814,False,True
019348IPE100420190104356509-18,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Telas Ciclo APIMEC 2019 - ITAÚ UNIBANCO HOLDING S.A. - Ribeirão Preto/SP,2019-04-10 18:06:15,2019-04-11,0.0166361119212412,13699556.0,-0.0079522412544433,-0.0154949183919984,-0.0234471596464416,1.2176303850453345,0.7924671393718602,1.0861140539230527,0.6396083938389803,1.1344271959813663,0.5885884878347696,1.131726713113439,0.5691957141462604,Neutral,-0.0101227015,0.68441457,False,True
019348IPE110420190104356610-81,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Telas Ciclo APIMEC 2019 - ITAÚ UNIBANCO HOLDING S.A. - Uberlândia/MG,2019-04-11 18:01:52,2019-04-12,0.0211442324050261,33375347.0,-0.0090494834865302,-0.0015162901833569,-0.0105657736698872,1.7271410110195895,1.7716175811345702,1.4201356859963026,1.5749439837770045,1.4810163295506389,1.4141634404334185,1.4367816074456885,1.3888291126408605,Neutral,-0.008328095,0.6759919,False,True
019348IPE160420190104357110-92,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Telas Ciclo APIMEC 2019 - ITAÚ UNIBANCO HOLDING S.A. - Goiânia/GO,2019-04-16 18:12:40,2019-04-17,0.0221090523439616,40764433.0,0.0030346228726496,-0.0186578734903706,-0.0156232506177208,1.5303915177545644,1.8398488025389752,1.5363600117126008,2.032261616036035,1.4899269583457544,1.708772544284186,1.5176027639701677,1.7114466426240411,Neutral,-0.00011000037,0.6836494,False,True
019348IPE170420190104357211-00,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,CONVITE PARA A TELECONFERÊNCIA SOBRE OS RESULTADOS DO 1º TRIMESTRE DE 2019,2019-04-17 18:20:04,2019-04-18,0.0198611672188216,19844834.0,0.0040060677941284,0.0094874880249538,0.0134935558190821,1.3265128233476948,0.8637996201426262,1.3871874563786506,0.9858066303429776,1.3295722903814748,0.8356726320564545,1.3574345057313657,0.8325483711178207,Neutral,0.17206347,0.65073174,False,True
019348IPE300420190104358505-13,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Itaú Unibanco Holding arquiva Formulário 20-F de 2018 na SEC e na CVM,2019-04-30 18:18:02,2019-05-02,0.0111595404213152,16575223.0,-0.004297213116064,0.0109290726250991,0.006631859509035,0.9114037269673382,1.063743914648416,0.7797595831851117,0.88213319896918,0.7444559524266308,0.8159859132002675,0.7568883415582731,0.6835625556287683,Negative,-0.8538603,0.88097745,False,True
019348IPE020520190104357106-51,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,"Divulgação dos resultados do primeiro trimestre de 2019, de acordo com o padrão contábil internacional - IFRS",2019-05-02 19:05:49,2019-05-03,0.0113183081438971,35157216.0,0.0046893648004495,-0.0144311053753343,-0.0097417405748849,0.8874206217698479,2.253009207039834,0.8013808189472169,1.9058481559274645,0.802821339532092,1.8118098470803643,0.7804564728077954,1.4683176951909502,Positive,0.7411446,0.7950104,False,False
019348IPE020520190104357106-62,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Gerenciamento de Riscos - Pilar 3,2019-05-02 19:06:13,2019-05-03,0.0113183081438971,35157216.0,0.0046893648004495,-0.0144311053753343,-0.0097417405748849,0.8874206217698479,2.253009207039834,0.8013808189472169,1.9058481559274645,0.802821339532092,1.8118098470803643,0.7804564728077954,1.4683176951909502,Neutral,-0.0011939853,0.6321295,False,False
019348IPE020520190104358712-40,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Informações sobre o resultado do 1º trimestre de 2019,2019-05-02 20:40:37,2019-05-03,0.0113183081438971,35157216.0,0.0046893648004495,-0.0144311053753343,-0.0097417405748849,0.8874206217698479,2.253009207039834,0.8013808189472169,1.9058481559274645,0.802821339532092,1.8118098470803643,0.7804564728077954,1.4683176951909502,Positive,0.6127236,0.69384855,False,False
019348IPE020520190104357009-08,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Indicadores financeiros selecionados sobre o resultado trimestral,2019-05-02 19:02:19,2019-05-03,0.0113183081438971,35157216.0,0.0046893648004495,-0.0144311053753343,-0.0097417405748849,0.8874206217698479,2.253009207039834,0.8013808189472169,1.9058481559274645,0.802821339532092,1.8118098470803643,0.7804564728077954,1.4683176951909502,Neutral,0.026166394,0.79908794,False,False
019348IPE020520190104357205-95,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Fato Relevante,Projeções.,2019-05-02 19:08:13,2019-05-03,0.0113183081438971,35157216.0,0.0046893648004495,-0.0144311053753343,-0.0097417405748849,0.8874206217698479,2.253009207039834,0.8013808189472169,1.9058481559274645,0.802821339532092,1.8118098470803643,0.7804564728077954,1.4683176951909502,Neutral,-0.18789907,0.42269993,False,False
019348IPE090520190104359410-85,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Negociação das Próprias Ações para Tesouraria Abril/2019,2019-05-09 18:05:06,2019-05-10,0.0142666935166929,16418076.0,-0.0021524888150615,-0.0024653023799319,-0.0046177911949935,1.218680095314302,0.6742691800705417,1.1664925066118343,0.821848967404964,1.0591450451472428,0.8102999314915259,0.9901855716654732,0.7002828309747167,Neutral,0.023277149,0.82795924,False,True
019348IPE140520190104359911-48,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Notícia Divulgada na Mídia,2019-05-14 19:08:58,2019-05-15,0.0135391958051034,23968388.0,-0.0075873043552942,0.0107325169024225,0.0031452125471285,1.144089330745092,1.0332226574128982,1.1745547116511514,1.129891481638618,1.0116179336714353,1.135466558549417,0.9355517496291512,1.0173153276737898,Neutral,-0.040478066,0.4762945,True,True
019348IPE300520190104361508-76,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Fato Relevante,Aprovar novo programa de recompra de ações.,2019-05-30 18:04:33,2019-05-31,0.0111297471463901,20639521.0,-0.0054307316144126,0.0031477601024826,-0.0022829715119301,0.7844038127407801,0.9234231108443144,0.7245094989084389,0.9051011915214536,0.8363060177061825,0.9474628464420876,0.7754345309603096,0.8889139086443991,Neutral,0.025468133,0.8418049,False,True
019348IPE070620190104362310-88,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Negociação das Próprias Ações para Tesouraria Maio/2019,2019-06-07 18:08:32,2019-06-10,0.0132341329423461,20715092.0,-0.0062927229586541,-0.0063327479397284,-0.0126254708983826,1.2086938102174791,1.181800582343557,1.0641123528792034,1.037976180418951,1.0165773296443978,0.9997651276452184,0.943791719122122,0.8848019724872179,Neutral,0.009060793,0.82982117,False,True
019348IPE130620190104362910-82,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Telas Ciclo APIMEC 2019 - ITAÚ UNIBANCO HOLDING S.A. - Brasília/DF,2019-06-13 18:02:11,2019-06-14,0.0104911776101421,21272188.0,-0.0023569062590638,0.0026513566921998,0.0002944504331361,0.9265737361218545,1.0446547968437916,0.9384369844679584,1.093391133011408,0.7977966291772699,1.0136849859306272,0.7523189963504426,0.9125328714518728,Neutral,-0.008016214,0.6881359,False,True
019348IPE250620190104364110-83,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Telas Ciclo APIMEC 2019 - ITAÚ UNIBANCO HOLDING S.A. - Belo Horizonte/MG,2019-06-25 18:03:46,2019-06-26,0.0128049462479432,37241370.0,0.0055948629196143,0.0179687498588866,0.0235636127785011,1.049404937816869,1.4689869874708934,1.031831998998079,1.413215655405064,1.0451361823699523,1.6514332984701057,0.916040142146479,1.6051254974842366,Neutral,0.0037451535,0.68704754,False,True
019348IPE080720190104365407-37,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Negociação das Próprias Ações para Tesouraria Junho/2019,2019-07-08 18:01:29,2019-07-10,0.0123864527624804,25793198.0,0.0061476074289627,-0.0088317800769554,-0.0026841726479925,0.9346517637351132,1.2663132747112635,1.0068998432087195,1.09707484992503,1.0091419533135702,1.1022427067416751,0.9076625235436896,1.1192771675796112,Neutral,0.0049891695,0.8282223,False,True
019348IPE110720190104365711-25,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,CONVITE PARA A TELECONFERÊNCIA SOBRE OS RESULTADOS DO 2º TRIMESTRE DE 2019,2019-07-11 18:45:02,2019-07-12,0.0162499011309899,21213498.0,0.0080432533117151,-0.0267909557797687,-0.0187477024680536,1.3135863252597584,1.0660115778210033,1.375591024203055,0.9666761740140496,1.3476908991379255,0.8888500706699456,1.1860987201898865,0.9255945504261904,Neutral,0.17206335,0.6507318,False,True
019348IPE190720190104366506-14,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Posicionamento sobre matéria divulgada no jornal O Globo,2019-07-19 20:02:15,2019-07-22,0.0102440097020076,21145292.0,0.0079360957912555,0.0089541132631035,0.016890209054359,0.9029593872155784,1.0083518419412931,0.923610224927117,1.048491125085257,0.8744888720813674,0.9391562103931116,0.7403929058304022,0.912074232729905,Neutral,-0.07391392,0.7808478,False,True
019348IPE240720190104367006-94,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,Comunicado ao Mercado,Alienação da totalidade de participação societária na CIBRASEC - Companhia Brasileira de Securitização,2019-07-24 18:33:47,2019-07-25,0.0272473303680665,25357333.0,0.0080003610123703,-0.039273860307685,-0.0312734992953147,2.2150638937213585,1.1623994936686022,2.343906097739894,1.1934203094087776,2.3257018545626664,1.138657447029077,1.9736163159599431,1.0861661623290786,Neutral,0.33708915,0.5373568,False,True
